,date,d_pm10,location,cluster
59724,2019-11-11,17.54166667,용산구,2
59725,2019-11-12,31.40909091,용산구,2
59726,2019-11-13,26.375,용산구,2
59727,2019-11-14,13.375,용산구,2
59728,2019-11-15,16.16666667,용산구,2
59729,2019-11-16,23.33333333,용산구,2
59730,2019-11-17,18.73913043,용산구,2
59731,2019-11-18,58.0,용산구,2
59732,2019-11-19,22.70833333,용산구,2
59733,2019-11-20,15.16666667,용산구,2
59734,2019-11-21,26.16666667,용산구,2
59735,2019-11-22,35.36363636,용산구,2
59736,2019-11-23,23.79166667,용산구,2
59737,2019-11-24,24.20833333,용산구,2
59738,2019-11-25,21.375,용산구,2
59739,2019-11-26,17.375,용산구,2
59740,2019-11-27,30.54166667,용산구,2
59741,2019-11-28,32.90909091,용산구,2
59742,2019-11-29,37.83333333,용산구,2
59743,2019-11-30,39.33333333,용산구,2
59744,2019-12-01,35.52380952,용산구,2
59745,2019-12-02,16.33333333,용산구,2
59746,2019-12-03,21.41666667,용산구,2
59747,2019-12-04,22.95833333,용산구,2
59748,2019-12-05,17.6875,용산구,2
59749,2019-12-06,19.875,용산구,2
59750,2019-12-07,37.41666667,용산구,2
59751,2019-12-08,50.0,용산구,2
59752,2019-12-09,57.2173913,용산구,2
59754,2019-12-11,69.73913043,용산구,2
59755,2019-12-12,13.71428571,용산구,2
59756,2019-12-13,21.47619048,용산구,2
59757,2019-12-14,31.34782609,용산구,2
59758,2019-12-15,26.82352941,용산구,2
59759,2019-12-16,28.66666667,용산구,2
59760,2019-12-17,25.0952381,용산구,2
59761,2019-12-18,33.47826087,용산구,2
59762,2019-12-19,22.68181818,용산구,2
59763,2019-12-20,25.875,용산구,2
59764,2019-12-21,32.86956522,용산구,2
59765,2019-12-22,52.125,용산구,2
59766,2019-12-23,46.0,용산구,2
59767,2019-12-24,64.45454545,용산구,2
59768,2019-12-25,44.33333333,용산구,2
59769,2019-12-26,40.375,용산구,2
59770,2019-12-27,30.91304348,용산구,2
59771,2019-12-28,39.58333333,용산구,2
59772,2019-12-29,40.75,용산구,2
59773,2019-12-30,32.16666667,용산구,2
59774,2019-12-31,24.5,용산구,2
59775,2020-01-01,27.5,용산구,2
59776,2020-01-02,53.375,용산구,2
59777,2020-01-03,62.5,용산구,2
59778,2020-01-04,52.0,용산구,2
59779,2020-01-05,44.20833333,용산구,2
59780,2020-01-06,34.68181818,용산구,2
59781,2020-01-07,4.294117647,용산구,2
59782,2020-01-08,20.83333333,용산구,2
59783,2020-01-09,48.04166667,용산구,2
59784,2020-01-10,75.5,용산구,2
59785,2020-01-11,56.08333333,용산구,2
59786,2020-01-12,50.5,용산구,2
59787,2020-01-13,29.9,용산구,2
59788,2020-01-14,29.22222222,용산구,2
59789,2020-01-15,36.04166667,용산구,2
59790,2020-01-16,43.04166667,용산구,2
59791,2020-01-17,55.33333333,용산구,2
59792,2020-01-18,61.54166667,용산구,2
59793,2020-01-19,60.0,용산구,2
59794,2020-01-20,55.375,용산구,2
59795,2020-01-21,41.125,용산구,2
59796,2020-01-22,45.25,용산구,2
59797,2020-01-23,61.125,용산구,2
59798,2020-01-24,71.125,용산구,2
59799,2020-01-25,48.83333333,용산구,2
59800,2020-01-26,25.58333333,용산구,2
59801,2020-01-27,10.08333333,용산구,2
59802,2020-01-28,11.16666667,용산구,2
59803,2020-01-29,15.45833333,용산구,2
59804,2020-01-30,16.29166667,용산구,2
59805,2020-01-31,27.375,용산구,2
59806,2020-02-01,62.45833333,용산구,2
59807,2020-02-02,70.70833333,용산구,2
59808,2020-02-03,26.54166667,용산구,2
59809,2020-02-04,23.54166667,용산구,2
59810,2020-02-05,23.04166667,용산구,2
59811,2020-02-06,36.33333333,용산구,2
59812,2020-02-07,36.16666667,용산구,2
59813,2020-02-08,40.70833333,용산구,2
59814,2020-02-09,35.16666667,용산구,2
59815,2020-02-10,42.17647059,용산구,2
59816,2020-02-11,55.45833333,용산구,2
59817,2020-02-12,42.08333333,용산구,2
59818,2020-02-13,66.66666667,용산구,2
59819,2020-02-14,72.66666667,용산구,2
59820,2020-02-15,61.79166667,용산구,2
59821,2020-02-16,24.375,용산구,2
59822,2020-02-17,28.75,용산구,2
59823,2020-02-18,25.08333333,용산구,2
59824,2020-02-19,30.91666667,용산구,2
59825,2020-02-20,50.79166667,용산구,2
59826,2020-02-21,51.70833333,용산구,2
59827,2020-02-22,72.16666667,용산구,2
59828,2020-02-23,25.79166667,용산구,2
59829,2020-02-24,27.0,용산구,2
59830,2020-02-25,4.2,용산구,2
59831,2020-02-26,18.375,용산구,2
59832,2020-02-27,12.16666667,용산구,2
59833,2020-02-28,23.75,용산구,2
59834,2020-02-29,20.75,용산구,2
59835,2020-03-01,41.58333333,용산구,2
59836,2020-03-02,40.29166667,용산구,2
59837,2020-03-03,44.04761905,용산구,2
59838,2020-03-04,47.0,용산구,2
59839,2020-03-05,41.125,용산구,2
59840,2020-03-06,39.5,용산구,2
59841,2020-03-07,54.04166667,용산구,2
59842,2020-03-08,53.41666667,용산구,2
59843,2020-03-09,59.79166667,용산구,2
59844,2020-03-10,39.70833333,용산구,2
59845,2020-03-11,37.66666667,용산구,2
59846,2020-03-12,36.5,용산구,2
59847,2020-03-13,34.375,용산구,2
59848,2020-03-14,40.58333333,용산구,2
59849,2020-03-15,42.125,용산구,2
59850,2020-03-16,23.54545455,용산구,2
59851,2020-03-17,49.41666667,용산구,2
59852,2020-03-18,53.95833333,용산구,2
59853,2020-03-19,61.41666667,용산구,2
59854,2020-03-20,43.75,용산구,2
59855,2020-03-21,53.45833333,용산구,2
59856,2020-03-22,43.04166667,용산구,2
59857,2020-03-23,50.20833333,용산구,2
59858,2020-03-24,60.08333333,용산구,2
59859,2020-03-25,52.45833333,용산구,2
59860,2020-03-26,48.625,용산구,2
59861,2020-03-27,39.875,용산구,2
59862,2020-03-28,35.83333333,용산구,2
59863,2020-03-29,41.58333333,용산구,2
59864,2020-03-30,48.79166667,용산구,2
59865,2020-03-31,49.75,용산구,2
59866,2020-04-01,70.40909091,용산구,2
59867,2020-04-02,38.83333333,용산구,2
59868,2020-04-03,51.91666667,용산구,2
59869,2020-04-04,65.5,용산구,2
59870,2020-04-05,50.61904762,용산구,2
59871,2020-04-06,57.375,용산구,2
59872,2020-04-07,54.91666667,용산구,2
59873,2020-04-08,46.91666667,용산구,2
59874,2020-04-09,51.79166667,용산구,2
59875,2020-04-10,45.25,용산구,2
59876,2020-04-11,38.625,용산구,2
59877,2020-04-12,29.25,용산구,2
59878,2020-04-13,23.70833333,용산구,2
59879,2020-04-14,51.83333333,용산구,2
59880,2020-04-15,64.16666667,용산구,2
59881,2020-04-16,53.0952381,용산구,2
59882,2020-04-17,39.5,용산구,2
59883,2020-04-18,29.41666667,용산구,2
59884,2020-04-19,24.875,용산구,2
59885,2020-04-20,14.08333333,용산구,2
59886,2020-04-21,38.16666667,용산구,2
59888,2020-04-23,49.04347826,용산구,2
59889,2020-04-24,42.41666667,용산구,2
59890,2020-04-25,63.83333333,용산구,2
59891,2020-04-26,33.5,용산구,2
59892,2020-04-27,35.58333333,용산구,2
59893,2020-04-28,36.41666667,용산구,2
59894,2020-04-29,43.66666667,용산구,2
59895,2020-04-30,36.04166667,용산구,2
59896,2020-05-01,52.54166667,용산구,2
59897,2020-05-02,49.70833333,용산구,2
59898,2020-05-03,30.29166667,용산구,2
59899,2020-05-04,36.54166667,용산구,2
59900,2020-05-05,38.5,용산구,2
59901,2020-05-06,34.20833333,용산구,2
59902,2020-05-07,30.04347826,용산구,2
59903,2020-05-08,26.08333333,용산구,2
59904,2020-05-09,11.75,용산구,2
59905,2020-05-10,25.0,용산구,2
59907,2020-05-12,44.5,용산구,2
59908,2020-05-13,33.75,용산구,2
59909,2020-05-14,37.61904762,용산구,2
59910,2020-05-15,32.29166667,용산구,2
59911,2020-05-16,20.54166667,용산구,2
59912,2020-05-17,38.45833333,용산구,2
59913,2020-05-18,39.95833333,용산구,2
59914,2020-05-19,16.375,용산구,2
59915,2020-05-20,6.833333333,용산구,2
59916,2020-05-21,19.41666667,용산구,2
59917,2020-05-22,38.33333333,용산구,2
59918,2020-05-23,44.16666667,용산구,2
59919,2020-05-24,26.04166667,용산구,2
59920,2020-05-25,35.125,용산구,2
59921,2020-05-26,32.70833333,용산구,2
59922,2020-05-27,25.54166667,용산구,2
59923,2020-05-28,26.95454545,용산구,2
59924,2020-05-29,35.66666667,용산구,2
59925,2020-05-30,38.58333333,용산구,2
59926,2020-05-31,40.29166667,용산구,2
59927,2020-06-01,21.5,용산구,2
59928,2020-06-02,24.58333333,용산구,2
59929,2020-06-03,48.0,용산구,2
59930,2020-06-04,53.125,용산구,2
59931,2020-06-05,45.72727273,용산구,2
59932,2020-06-06,54.75,용산구,2
59933,2020-06-07,50.20833333,용산구,2
59934,2020-06-08,44.16666667,용산구,2
59935,2020-06-09,51.25,용산구,2
59936,2020-06-10,45.20833333,용산구,2
59937,2020-06-11,30.66666667,용산구,2
59938,2020-06-12,45.29166667,용산구,2
59939,2020-06-13,52.0,용산구,2
59940,2020-06-14,36.95833333,용산구,2
59941,2020-06-15,26.54166667,용산구,2
59942,2020-06-16,57.125,용산구,2
59943,2020-06-17,50.04166667,용산구,2
59944,2020-06-18,33.80952381,용산구,2
59945,2020-06-19,25.75,용산구,2
59946,2020-06-20,40.79166667,용산구,2
59947,2020-06-21,35.25,용산구,2
59948,2020-06-22,43.66666667,용산구,2
59949,2020-06-23,44.25,용산구,2
59950,2020-06-24,29.26086957,용산구,2
59951,2020-06-25,13.125,용산구,2
59952,2020-06-26,20.83333333,용산구,2
59953,2020-06-27,26.29166667,용산구,2
59954,2020-06-28,29.16666667,용산구,2
59955,2020-06-29,35.0,용산구,2
59956,2020-06-30,9.916666667,용산구,2
59957,2020-07-01,21.0,용산구,2
59958,2020-07-02,50.16666667,용산구,2
59959,2020-07-03,35.29166667,용산구,2
59960,2020-07-04,22.0,용산구,2
59961,2020-07-05,29.58333333,용산구,2
59962,2020-07-06,25.375,용산구,2
59963,2020-07-07,19.0,용산구,2
59964,2020-07-08,32.33333333,용산구,2
59965,2020-07-09,37.25,용산구,2
59966,2020-07-10,15.41666667,용산구,2
59967,2020-07-11,6.791666667,용산구,2
59968,2020-07-12,12.41666667,용산구,2
59969,2020-07-13,7.772727273,용산구,2
59970,2020-07-14,5.666666667,용산구,2
59971,2020-07-15,10.70833333,용산구,2
59972,2020-07-16,29.75,용산구,2
59973,2020-07-17,38.22727273,용산구,2
59974,2020-07-18,44.04166667,용산구,2
59975,2020-07-19,22.625,용산구,2
59976,2020-07-20,17.83333333,용산구,2
59977,2020-07-21,29.04166667,용산구,2
59978,2020-07-22,22.66666667,용산구,2
59979,2020-07-23,16.79166667,용산구,2
59980,2020-07-24,5.541666667,용산구,2
59981,2020-07-25,5.5,용산구,2
59982,2020-07-26,10.91666667,용산구,2
59983,2020-07-27,14.91666667,용산구,2
59984,2020-07-28,14.125,용산구,2
59985,2020-07-29,13.0,용산구,2
59986,2020-07-30,22.08333333,용산구,2
59987,2020-07-31,25.70833333,용산구,2
59988,2020-08-01,17.41666667,용산구,2
59989,2020-08-02,12.25,용산구,2
59990,2020-08-03,15.29166667,용산구,2
59991,2020-08-04,38.29166667,용산구,2
59992,2020-08-05,38.80952381,용산구,2
59993,2020-08-06,16.54166667,용산구,2
59994,2020-08-07,29.54166667,용산구,2
59995,2020-08-08,15.16666667,용산구,2
59996,2020-08-09,10.125,용산구,2
59997,2020-08-10,12.91666667,용산구,2
59998,2020-08-11,10.0,용산구,2
59999,2020-08-12,23.875,용산구,2
60000,2020-08-13,26.66666667,용산구,2
60001,2020-08-14,32.22727273,용산구,2
60002,2020-08-15,36.375,용산구,2
60003,2020-08-16,23.75,용산구,2
60004,2020-08-17,26.75,용산구,2
60005,2020-08-18,34.875,용산구,2
60006,2020-08-19,46.33333333,용산구,2
60007,2020-08-20,39.54166667,용산구,2
60008,2020-08-21,30.83333333,용산구,2
60009,2020-08-22,16.625,용산구,2
60010,2020-08-23,14.0,용산구,2
60011,2020-08-24,26.66666667,용산구,2
60012,2020-08-25,34.45833333,용산구,2
60013,2020-08-26,25.34782609,용산구,2
60014,2020-08-27,20.33333333,용산구,2
60015,2020-08-28,24.875,용산구,2
60016,2020-08-29,17.04166667,용산구,2
60017,2020-08-30,14.625,용산구,2
60018,2020-08-31,11.08333333,용산구,2
60019,2020-09-01,16.79166667,용산구,2
60020,2020-09-02,12.75,용산구,2
60021,2020-09-03,13.95833333,용산구,2
60022,2020-09-04,23.66666667,용산구,2
60023,2020-09-05,31.54166667,용산구,2
60024,2020-09-06,22.25,용산구,2
60025,2020-09-07,4.958333333,용산구,2
60026,2020-09-08,24.625,용산구,2
60027,2020-09-09,28.875,용산구,2
60028,2020-09-10,25.625,용산구,2
60029,2020-09-11,25.90909091,용산구,2
60030,2020-09-12,9.291666667,용산구,2
60031,2020-09-13,7.708333333,용산구,2
60032,2020-09-14,22.5,용산구,2
60033,2020-09-15,33.58333333,용산구,2
60034,2020-09-16,24.54166667,용산구,2
60035,2020-09-17,23.25,용산구,2
60036,2020-09-18,24.45833333,용산구,2
60037,2020-09-19,20.125,용산구,2
60038,2020-09-20,20.54166667,용산구,2
60039,2020-09-21,22.2,용산구,2
60040,2020-09-22,13.91666667,용산구,2
60041,2020-09-23,7.375,용산구,2
60042,2020-09-24,8.125,용산구,2
60043,2020-09-25,10.54166667,용산구,2
60044,2020-09-26,14.0,용산구,2
60045,2020-09-27,13.58333333,용산구,2
60046,2020-09-28,22.5,용산구,2
60047,2020-09-29,30.83333333,용산구,2
60048,2020-09-30,31.125,용산구,2
60049,2020-10-01,16.91666667,용산구,2
60050,2020-10-02,23.70833333,용산구,2
60051,2020-10-03,34.95833333,용산구,2
60052,2020-10-04,26.08333333,용산구,2
60053,2020-10-05,23.33333333,용산구,2
60054,2020-10-06,21.54166667,용산구,2
60055,2020-10-07,20.29166667,용산구,2
60056,2020-10-08,14.08333333,용산구,2
60057,2020-10-09,14.875,용산구,2
60058,2020-10-10,17.08333333,용산구,2
60059,2020-10-11,20.58333333,용산구,2
60060,2020-10-12,34.875,용산구,2
60061,2020-10-13,26.29166667,용산구,2
60062,2020-10-14,33.70833333,용산구,2
60063,2020-10-15,33.0,용산구,2
60064,2020-10-16,34.875,용산구,2
60065,2020-10-17,29.83333333,용산구,2
60066,2020-10-18,27.45833333,용산구,2
60067,2020-10-19,48.08333333,용산구,2
60068,2020-10-20,54.125,용산구,2
60069,2020-10-21,45.23809524,용산구,2
60070,2020-10-22,68.33333333,용산구,2
60071,2020-10-23,27.54166667,용산구,2
60072,2020-10-24,28.20833333,용산구,2
60073,2020-10-25,29.54166667,용산구,2
60074,2020-10-26,48.875,용산구,2
60075,2020-10-27,73.625,용산구,2
60076,2020-10-28,53.20833333,용산구,2
60077,2020-10-29,43.625,용산구,2
60078,2020-10-30,42.70833333,용산구,2
60079,2020-10-31,33.66666667,용산구,2
60080,2020-11-01,37.16666667,용산구,2
60081,2020-11-02,47.08333333,용산구,2
60082,2020-11-03,23.625,용산구,2
60083,2020-11-04,35.91304348,용산구,2
60084,2020-11-05,42.875,용산구,2
60085,2020-11-06,45.41666667,용산구,2
60086,2020-11-07,78.16666667,용산구,2
60087,2020-11-08,59.54166667,용산구,2
60088,2020-11-09,35.875,용산구,2
60089,2020-11-10,30.30434783,용산구,2
60090,2020-11-11,45.04545455,용산구,2
60091,2020-11-12,67.83333333,용산구,2
60092,2020-11-13,69.79166667,용산구,2
60093,2020-11-14,62.45833333,용산구,2
60094,2020-11-15,67.70833333,용산구,2
60095,2020-11-16,63.29166667,용산구,2
60096,2020-11-17,60.29166667,용산구,2
60097,2020-11-18,36.58333333,용산구,2
60098,2020-11-19,16.25,용산구,2
60099,2020-11-20,25.95833333,용산구,2
60100,2020-11-21,30.70833333,용산구,2
60101,2020-11-22,28.625,용산구,2
60102,2020-11-23,38.375,용산구,2
60103,2020-11-24,34.16666667,용산구,2
60104,2020-11-25,39.28571429,용산구,2
60105,2020-11-26,64.08333333,용산구,2
60106,2020-11-27,50.77272727,용산구,2
60107,2020-11-28,29.54166667,용산구,2
60108,2020-11-29,34.66666667,용산구,2
60109,2020-11-30,32.33333333,용산구,2
60110,2020-12-01,39.08333333,용산구,2
60111,2020-12-02,42.75,용산구,2
60112,2020-12-03,36.875,용산구,2
60113,2020-12-04,37.70833333,용산구,2
60114,2020-12-05,45.54166667,용산구,2
60115,2020-12-06,53.26086957,용산구,2
60116,2020-12-07,70.75,용산구,2
60117,2020-12-08,33.5,용산구,2
60118,2020-12-09,40.31818182,용산구,2
60119,2020-12-10,58.83333333,용산구,2
60121,2020-12-12,53.25,용산구,2
60122,2020-12-13,39.20833333,용산구,2
60123,2020-12-14,32.33333333,용산구,2
60124,2020-12-15,24.58333333,용산구,2
60125,2020-12-16,30.0,용산구,2
60126,2020-12-17,35.79166667,용산구,2
60127,2020-12-18,39.0,용산구,2
60128,2020-12-19,34.41666667,용산구,2
60129,2020-12-20,33.70833333,용산구,2
60130,2020-12-21,43.5,용산구,2
60131,2020-12-22,55.16666667,용산구,2
60132,2020-12-23,70.04166667,용산구,2
60133,2020-12-24,61.95833333,용산구,2
60134,2020-12-25,38.83333333,용산구,2
60135,2020-12-26,59.04166667,용산구,2
60136,2020-12-27,65.54166667,용산구,2
60137,2020-12-28,52.875,용산구,2
60138,2020-12-29,73.16666667,용산구,2
60139,2020-12-30,43.75,용산구,2
60140,2020-12-31,34.70833333,용산구,2
60141,2021-01-01,31.625,용산구,2
60142,2021-01-02,41.875,용산구,2
60143,2021-01-03,47.54166667,용산구,2
60144,2021-01-04,46.16666667,용산구,2
60145,2021-01-05,34.47826087,용산구,2
60146,2021-01-06,32.0,용산구,2
60147,2021-01-07,47.65217391,용산구,2
60148,2021-01-08,29.58333333,용산구,2
60149,2021-01-09,33.95833333,용산구,2
60150,2021-01-10,42.79166667,용산구,2
60151,2021-01-11,48.66666667,용산구,2
60152,2021-01-12,62.08333333,용산구,2
60155,2021-01-15,74.58333333,용산구,2
60156,2021-01-16,59.66666667,용산구,2
60157,2021-01-17,24.0,용산구,2
60158,2021-01-18,32.40909091,용산구,2
60159,2021-01-19,35.04166667,용산구,2
60160,2021-01-20,55.33333333,용산구,2
60161,2021-01-21,46.08333333,용산구,2
60162,2021-01-22,29.08333333,용산구,2
60163,2021-01-23,10.125,용산구,2
60164,2021-01-24,10.70833333,용산구,2
60165,2021-01-25,20.54166667,용산구,2
60166,2021-01-26,34.08333333,용산구,2
60167,2021-01-27,38.41666667,용산구,2
60168,2021-01-28,35.84615385,용산구,2
60170,2021-02-02,32.0,용산구,2
60171,2021-02-03,29.45833333,용산구,2
60172,2021-02-04,24.04166667,용산구,2
60173,2021-02-05,23.08333333,용산구,2
60174,2021-02-06,53.125,용산구,2
60175,2021-02-07,70.75,용산구,2
60176,2021-02-08,26.66666667,용산구,2
60177,2021-02-09,21.16666667,용산구,2
60178,2021-02-10,29.875,용산구,2
60179,2021-02-11,52.70833333,용산구,2
60180,2021-02-12,68.33333333,용산구,2
60181,2021-02-13,77.79166667,용산구,2
60183,2021-02-15,52.33333333,용산구,2
60184,2021-02-16,21.0,용산구,2
60185,2021-02-17,38.54166667,용산구,2
60186,2021-02-18,39.5,용산구,2
60187,2021-02-19,39.7826087,용산구,2
60188,2021-02-20,57.91666667,용산구,2
60189,2021-02-21,64.83333333,용산구,2
60190,2021-02-22,50.70833333,용산구,2
60191,2021-02-23,49.70833333,용산구,2
60192,2021-02-24,44.16666667,용산구,2
60193,2021-02-25,46.625,용산구,2
60194,2021-02-26,31.375,용산구,2
60195,2021-02-27,15.66666667,용산구,2
60196,2021-02-28,20.75,용산구,2
60197,2021-03-01,13.5,용산구,2
60198,2021-03-02,8.458333333,용산구,2
60199,2021-03-03,30.33333333,용산구,2
60200,2021-03-04,35.66666667,용산구,2
60201,2021-03-05,31.77272727,용산구,2
60202,2021-03-06,23.83333333,용산구,2
60203,2021-03-07,18.91666667,용산구,2
60204,2021-03-08,35.375,용산구,2
60205,2021-03-09,40.0,용산구,2
60206,2021-03-10,71.375,용산구,2
60208,2021-03-12,59.75,용산구,2
60209,2021-03-13,47.29166667,용산구,2
60210,2021-03-14,64.91666667,용산구,2
60211,2021-03-15,69.83333333,용산구,2
60215,2021-03-19,66.75,용산구,2
60216,2021-03-20,24.29166667,용산구,2
60217,2021-03-21,41.0,용산구,2
60218,2021-03-22,35.95833333,용산구,2
60219,2021-03-23,69.5,용산구,2
60220,2021-03-24,53.875,용산구,2
60221,2021-03-25,55.0,용산구,2
60223,2021-03-27,55.41666667,용산구,2
60224,2021-03-28,15.70833333,용산구,2
60227,2021-03-31,36.375,용산구,2
60228,2021-04-01,39.83333333,용산구,2
60229,2021-04-02,44.33333333,용산구,2
60230,2021-04-03,28.875,용산구,2
60231,2021-04-04,7.875,용산구,2
60232,2021-04-05,19.54545455,용산구,2
60233,2021-04-06,34.625,용산구,2
60234,2021-04-07,45.25,용산구,2
60235,2021-04-08,31.66666667,용산구,2
60236,2021-04-09,30.375,용산구,2
60237,2021-04-10,30.79166667,용산구,2
60238,2021-04-11,39.5,용산구,2
60239,2021-04-12,32.66666667,용산구,2
60240,2021-04-13,12.83333333,용산구,2
60241,2021-04-14,24.58333333,용산구,2
60242,2021-04-15,38.86363636,용산구,2
60243,2021-04-16,70.20833333,용산구,2
60244,2021-04-17,78.45833333,용산구,2
60245,2021-04-18,30.125,용산구,2
60246,2021-04-19,42.75,용산구,2
60247,2021-04-20,57.75,용산구,2
60248,2021-04-21,70.20833333,용산구,2
60249,2021-04-22,71.375,용산구,2
60250,2021-04-23,41.375,용산구,2
60251,2021-04-24,21.16666667,용산구,2
60252,2021-04-25,22.875,용산구,2
60253,2021-04-26,25.875,용산구,2
60254,2021-04-27,27.04166667,용산구,2
60255,2021-04-28,55.75,용산구,2
60256,2021-04-29,62.83333333,용산구,2
60257,2021-04-30,33.66666667,용산구,2
60258,2021-05-01,22.75,용산구,2
60259,2021-05-02,14.5,용산구,2
60260,2021-05-03,28.54166667,용산구,2
60261,2021-05-04,23.72727273,용산구,2
60262,2021-05-05,41.41666667,용산구,2
60263,2021-05-06,64.95833333,용산구,2
60266,2021-05-09,58.91666667,용산구,2
60267,2021-05-10,21.13043478,용산구,2
60268,2021-05-11,18.125,용산구,2
60269,2021-05-12,20.29166667,용산구,2
60270,2021-05-13,40.91666667,용산구,2
60271,2021-05-14,48.04166667,용산구,2
60272,2021-05-15,42.33333333,용산구,2
60273,2021-05-16,5.708333333,용산구,2
60274,2021-05-17,7.583333333,용산구,2
60275,2021-05-18,24.95833333,용산구,2
60276,2021-05-19,29.08333333,용산구,2
60277,2021-05-20,22.125,용산구,2
60278,2021-05-21,11.625,용산구,2
60279,2021-05-22,23.66666667,용산구,2
60280,2021-05-23,28.83333333,용산구,2
60283,2021-05-26,42.375,용산구,2
60284,2021-05-27,38.29166667,용산구,2
60285,2021-05-28,33.5,용산구,2
60286,2021-05-29,19.91666667,용산구,2
60287,2021-05-30,22.75,용산구,2
60288,2021-05-31,31.375,용산구,2
60289,2021-06-01,35.75,용산구,2
60290,2021-06-02,46.47619048,용산구,2
60291,2021-06-03,30.25,용산구,2
60292,2021-06-04,25.45833333,용산구,2
60293,2021-06-05,42.25,용산구,2
60294,2021-06-06,57.5,용산구,2
60295,2021-06-07,33.625,용산구,2
60296,2021-06-08,38.91666667,용산구,2
60297,2021-06-09,39.5,용산구,2
60298,2021-06-10,50.5,용산구,2
60299,2021-06-11,21.04166667,용산구,2
60300,2021-06-12,21.54166667,용산구,2
60301,2021-06-13,30.875,용산구,2
60302,2021-06-14,37.0,용산구,2
60303,2021-06-15,23.70833333,용산구,2
60304,2021-06-16,9.25,용산구,2
60305,2021-06-17,14.875,용산구,2
60306,2021-06-18,15.41666667,용산구,2
60307,2021-06-19,38.66666667,용산구,2
60308,2021-06-20,45.91666667,용산구,2
60309,2021-06-21,38.83333333,용산구,2
60310,2021-06-22,22.05,용산구,2
60311,2021-06-23,17.75,용산구,2
60312,2021-06-24,30.16666667,용산구,2
60313,2021-06-25,36.54166667,용산구,2
60314,2021-06-26,20.125,용산구,2
60315,2021-06-27,18.56521739,용산구,2
60316,2021-06-28,25.5,용산구,2
60317,2021-06-29,29.5,용산구,2
60318,2021-06-30,34.08333333,용산구,2
60319,2021-07-01,35.33333333,용산구,2
60320,2021-07-02,25.70833333,용산구,2
60321,2021-07-03,11.91666667,용산구,2
60322,2021-07-04,6.875,용산구,2
60323,2021-07-05,19.29166667,용산구,2
60324,2021-07-06,39.52380952,용산구,2
60325,2021-07-07,26.29166667,용산구,2
60326,2021-07-08,22.29166667,용산구,2
60327,2021-07-09,16.5,용산구,2
60328,2021-07-10,23.95833333,용산구,2
60329,2021-07-11,28.95833333,용산구,2
60330,2021-07-12,28.41666667,용산구,2
60331,2021-07-13,31.375,용산구,2
60332,2021-07-14,23.0,용산구,2
60333,2021-07-15,19.29166667,용산구,2
60334,2021-07-16,17.95833333,용산구,2
60335,2021-07-17,14.70833333,용산구,2
60336,2021-07-18,11.91666667,용산구,2
60337,2021-07-19,13.26086957,용산구,2
60338,2021-07-20,19.65217391,용산구,2
60339,2021-07-21,20.5,용산구,2
60340,2021-07-22,22.33333333,용산구,2
60341,2021-07-23,26.83333333,용산구,2
60342,2021-07-24,25.90909091,용산구,2
60343,2021-07-25,20.125,용산구,2
60344,2021-07-26,20.13043478,용산구,2
60345,2021-07-27,26.31818182,용산구,2
60346,2021-07-28,32.375,용산구,2
60347,2021-07-29,45.75,용산구,2
60348,2021-07-30,27.58333333,용산구,2
60349,2021-07-31,22.5,용산구,2
60350,2021-08-01,26.70833333,용산구,2
60351,2021-08-02,14.66666667,용산구,2
60352,2021-08-03,19.95833333,용산구,2
60353,2021-08-04,22.91666667,용산구,2
60354,2021-08-05,24.26086957,용산구,2
60355,2021-08-06,19.1,용산구,2
60356,2021-08-07,14.83333333,용산구,2
60357,2021-08-08,18.2173913,용산구,2
60358,2021-08-09,12.20833333,용산구,2
60359,2021-08-10,16.125,용산구,2
60360,2021-08-11,32.95833333,용산구,2
60361,2021-08-12,36.125,용산구,2
60362,2021-08-13,26.45833333,용산구,2
60363,2021-08-14,13.04166667,용산구,2
60364,2021-08-15,10.16666667,용산구,2
60365,2021-08-16,17.86956522,용산구,2
60366,2021-08-17,15.04166667,용산구,2
60367,2021-08-18,10.5,용산구,2
60368,2021-08-19,13.79166667,용산구,2
60369,2021-08-20,17.41666667,용산구,2
60370,2021-08-21,13.04166667,용산구,2
60371,2021-08-22,22.75,용산구,2
60372,2021-08-23,26.16666667,용산구,2
60373,2021-08-24,11.16666667,용산구,2
60374,2021-08-25,15.83333333,용산구,2
60375,2021-08-26,36.52380952,용산구,2
60376,2021-08-27,32.375,용산구,2
60377,2021-08-28,32.79166667,용산구,2
60378,2021-08-29,28.16666667,용산구,2
60379,2021-08-30,36.0,용산구,2
60380,2021-08-31,28.95833333,용산구,2
60381,2021-09-01,5.666666667,용산구,2
60382,2021-09-02,12.125,용산구,2
60383,2021-09-03,13.08333333,용산구,2
60384,2021-09-04,8.625,용산구,2
60385,2021-09-05,9.416666667,용산구,2
60386,2021-09-06,13.91666667,용산구,2
60387,2021-09-07,8.875,용산구,2
60388,2021-09-08,9.791666667,용산구,2
60389,2021-09-09,26.42857143,용산구,2
60390,2021-09-10,29.54166667,용산구,2
60391,2021-09-11,29.33333333,용산구,2
60392,2021-09-12,20.0,용산구,2
60393,2021-09-13,23.75,용산구,2
60394,2021-09-14,18.58333333,용산구,2
60395,2021-09-15,13.5,용산구,2
60396,2021-09-16,10.0,용산구,2
60397,2021-09-17,9.333333333,용산구,2
