,date,d_pm10,location
61765,2017-07-02,30.83333333,은평구
61766,2017-07-03,26.5,은평구
61767,2017-07-04,39.08333333,은평구
61768,2017-07-05,42.25,은평구
61769,2017-07-06,47.65217391,은평구
61770,2017-07-07,24.30434783,은평구
61771,2017-07-08,27.375,은평구
61772,2017-07-09,28.29166667,은평구
61773,2017-07-10,12.17391304,은평구
61774,2017-07-11,35.17391304,은평구
61775,2017-07-12,42.0,은평구
61776,2017-07-13,44.33333333,은평구
61777,2017-07-14,47.43478261,은평구
61778,2017-07-15,20.75,은평구
61779,2017-07-16,17.54166667,은평구
61780,2017-07-17,24.58333333,은평구
61781,2017-07-18,25.625,은평구
61782,2017-07-19,33.625,은평구
61783,2017-07-20,52.625,은평구
61784,2017-07-21,59.45833333,은평구
61785,2017-07-22,55.66666667,은평구
61786,2017-07-23,45.0,은평구
61787,2017-07-24,37.08333333,은평구
61788,2017-07-25,29.72727273,은평구
61789,2017-07-26,16.5,은평구
61790,2017-07-27,27.375,은평구
61791,2017-07-28,25.5,은평구
61792,2017-07-29,14.95833333,은평구
61793,2017-07-30,20.91666667,은평구
61794,2017-07-31,22.375,은평구
61795,2017-08-01,21.95833333,은평구
61796,2017-08-02,31.0,은평구
61797,2017-08-03,23.75,은평구
61798,2017-08-04,23.875,은평구
61799,2017-08-05,25.33333333,은평구
61800,2017-08-06,20.41666667,은평구
61801,2017-08-07,30.08333333,은평구
61802,2017-08-08,38.33333333,은평구
61803,2017-08-09,30.83333333,은평구
61804,2017-08-10,7.583333333,은평구
61805,2017-08-11,9.166666667,은평구
61806,2017-08-12,8.666666667,은평구
61807,2017-08-13,8.166666667,은평구
61808,2017-08-14,7.416666667,은평구
61809,2017-08-15,5.5,은평구
61810,2017-08-16,6.166666667,은평구
61811,2017-08-17,9.833333333,은평구
61812,2017-08-18,21.6,은평구
61813,2017-08-19,19.875,은평구
61814,2017-08-20,9.041666667,은평구
61815,2017-08-21,10.875,은평구
61816,2017-08-22,16.125,은평구
61817,2017-08-23,17.54166667,은평구
61818,2017-08-24,17.54166667,은평구
61819,2017-08-25,22.25,은평구
61820,2017-08-26,21.875,은평구
61821,2017-08-27,19.33333333,은평구
61822,2017-08-28,23.41666667,은평구
61823,2017-08-29,16.91666667,은평구
61824,2017-08-30,21.70833333,은평구
61825,2017-08-31,31.70833333,은평구
61826,2017-09-01,21.04166667,은평구
61827,2017-09-02,24.83333333,은평구
61828,2017-09-03,27.95833333,은평구
61829,2017-09-04,27.70833333,은평구
61830,2017-09-05,19.41666667,은평구
61831,2017-09-06,22.82608696,은평구
61832,2017-09-07,30.0,은평구
61833,2017-09-08,43.04166667,은평구
61834,2017-09-09,49.875,은평구
61835,2017-09-10,43.125,은평구
61836,2017-09-11,19.75,은평구
61837,2017-09-12,23.08333333,은평구
61838,2017-09-13,20.54166667,은평구
61839,2017-09-14,22.91666667,은평구
61840,2017-09-15,12.83333333,은평구
61841,2017-09-16,9.041666667,은평구
61842,2017-09-17,8.458333333,은평구
61843,2017-09-18,18.58333333,은평구
61844,2017-09-19,57.75,은평구
61845,2017-09-20,22.625,은평구
61846,2017-09-21,23.70833333,은평구
61847,2017-09-22,26.66666667,은평구
61848,2017-09-23,45.04166667,은평구
61849,2017-09-24,58.33333333,은평구
61850,2017-09-25,38.04166667,은평구
61851,2017-09-26,39.95652174,은평구
61852,2017-09-27,39.41666667,은평구
61853,2017-09-28,20.54166667,은평구
61854,2017-09-29,19.08333333,은평구
61855,2017-09-30,29.83333333,은평구
61856,2017-10-01,27.41666667,은평구
61857,2017-10-02,16.79166667,은평구
61858,2017-10-03,33.125,은평구
61859,2017-10-04,19.70833333,은평구
61860,2017-10-05,12.75,은평구
61861,2017-10-06,11.08333333,은평구
61862,2017-10-07,7.833333333,은평구
61863,2017-10-08,14.91666667,은평구
61864,2017-10-09,22.54166667,은평구
61865,2017-10-10,23.41666667,은평구
61866,2017-10-11,9.083333333,은평구
61867,2017-10-12,17.08333333,은평구
61868,2017-10-13,20.83333333,은평구
61869,2017-10-14,18.41666667,은평구
61870,2017-10-15,16.29166667,은평구
61871,2017-10-16,24.79166667,은평구
61872,2017-10-17,29.33333333,은평구
61873,2017-10-18,22.29166667,은평구
61874,2017-10-19,15.08333333,은평구
61875,2017-10-20,24.875,은평구
61876,2017-10-21,36.95833333,은평구
61877,2017-10-22,18.45833333,은평구
61878,2017-10-23,19.5,은평구
61879,2017-10-24,24.81818182,은평구
61880,2017-10-25,33.33333333,은평구
61881,2017-10-26,40.95833333,은평구
61882,2017-10-27,43.875,은평구
61883,2017-10-28,37.08333333,은평구
61884,2017-10-29,60.33333333,은평구
61885,2017-10-30,34.58333333,은평구
61886,2017-10-31,28.0,은평구
61887,2017-11-01,31.91666667,은평구
61888,2017-11-02,37.30434783,은평구
61889,2017-11-03,31.04166667,은평구
61890,2017-11-04,49.04347826,은평구
61891,2017-11-05,29.65217391,은평구
61892,2017-11-06,29.17391304,은평구
61893,2017-11-07,28.59090909,은평구
61894,2017-11-08,48.40909091,은평구
61895,2017-11-09,50.375,은평구
61896,2017-11-10,40.875,은평구
61897,2017-11-11,78.75,은평구
61898,2017-11-12,29.04166667,은평구
61899,2017-11-13,35.04347826,은평구
61900,2017-11-14,50.83333333,은평구
61901,2017-11-15,27.875,은평구
61902,2017-11-16,25.83333333,은평구
61903,2017-11-17,36.79166667,은평구
61904,2017-11-18,44.625,은평구
61905,2017-11-19,28.5,은평구
61906,2017-11-20,37.58333333,은평구
61907,2017-11-21,39.2173913,은평구
61908,2017-11-22,57.875,은평구
61909,2017-11-23,26.91666667,은평구
61910,2017-11-24,20.45833333,은평구
61911,2017-11-25,21.45833333,은평구
61912,2017-11-26,35.625,은평구
61913,2017-11-27,42.95833333,은평구
61914,2017-11-28,66.86956522,은평구
61915,2017-11-29,60.13043478,은평구
61916,2017-11-30,27.66666667,은평구
61917,2017-12-01,28.82608696,은평구
61918,2017-12-02,35.66666667,은평구
61919,2017-12-03,46.66666667,은평구
61920,2017-12-04,47.45454545,은평구
61921,2017-12-05,23.83333333,은평구
61922,2017-12-06,30.95833333,은평구
61923,2017-12-07,42.25,은평구
61924,2017-12-08,33.66666667,은평구
61925,2017-12-09,35.45833333,은평구
61926,2017-12-10,34.5,은평구
61927,2017-12-11,61.08333333,은평구
61928,2017-12-12,35.88888889,은평구
61929,2017-12-13,36.375,은평구
61930,2017-12-14,49.20833333,은평구
61931,2017-12-15,70.75,은평구
61932,2017-12-16,47.20833333,은평구
61933,2017-12-17,42.45833333,은평구
61934,2017-12-18,56.375,은평구
61935,2017-12-19,53.20833333,은평구
61936,2017-12-20,38.26086957,은평구
61937,2017-12-21,47.45833333,은평구
61938,2017-12-22,47.31818182,은평구
61940,2017-12-24,69.7,은평구
61941,2017-12-25,33.33333333,은평구
61942,2017-12-26,30.375,은평구
61943,2017-12-27,31.45833333,은평구
61944,2017-12-28,42.16666667,은평구
61945,2017-12-29,88.75,은평구
61947,2017-12-31,70.2173913,은평구
61948,2018-01-01,40.45833333,은평구
61949,2018-01-02,39.2173913,은평구
61950,2018-01-03,37.79166667,은평구
61951,2018-01-04,38.71428571,은평구
61952,2018-01-05,51.0,은평구
61953,2018-01-06,45.5,은평구
61954,2018-01-07,45.33333333,은평구
61955,2018-01-08,51.79166667,은평구
61956,2018-01-09,46.13043478,은평구
61957,2018-01-10,41.0,은평구
61958,2018-01-11,35.41666667,은평구
61959,2018-01-12,24.25,은평구
61960,2018-01-13,50.75,은평구
61961,2018-01-14,59.45833333,은평구
61962,2018-01-15,62.54166667,은평구
61966,2018-01-19,59.29166667,은평구
61968,2018-01-21,54.29166667,은평구
61969,2018-01-22,41.30434783,은평구
61970,2018-01-23,28.66666667,은평구
61971,2018-01-24,37.59090909,은평구
61972,2018-01-25,27.625,은평구
61973,2018-01-26,35.56521739,은평구
61974,2018-01-27,39.58333333,은평구
61975,2018-01-28,34.16666667,은평구
61976,2018-01-29,50.375,은평구
61977,2018-01-30,46.29166667,은평구
61978,2018-01-31,41.08333333,은평구
61979,2018-02-01,35.08333333,은평구
61980,2018-02-02,49.43478261,은평구
61981,2018-02-03,44.5,은평구
61982,2018-02-04,35.29166667,은평구
61983,2018-02-05,29.0,은평구
61984,2018-02-06,35.47826087,은평구
61985,2018-02-07,40.41666667,은평구
61986,2018-02-08,51.29166667,은평구
61987,2018-02-09,63.79166667,은평구
61988,2018-02-10,79.04166667,은평구
61989,2018-02-11,60.0,은평구
61990,2018-02-12,57.79166667,은평구
61991,2018-02-13,57.33333333,은평구
61992,2018-02-14,77.625,은평구
61993,2018-02-15,45.33333333,은평구
61994,2018-02-16,46.5,은평구
61995,2018-02-17,61.125,은평구
61996,2018-02-18,39.375,은평구
61997,2018-02-19,60.33333333,은평구
61998,2018-02-20,64.20833333,은평구
61999,2018-02-21,42.70833333,은평구
62000,2018-02-22,51.375,은평구
62002,2018-02-24,81.83333333,은평구
62003,2018-02-25,39.43478261,은평구
62004,2018-02-26,61.875,은평구
62005,2018-02-27,87.61904762,은평구
62006,2018-02-28,63.08333333,은평구
62007,2018-03-01,43.26086957,은평구
62008,2018-03-02,77.58333333,은평구
62009,2018-03-03,55.75,은평구
62010,2018-03-04,24.25,은평구
62011,2018-03-05,9.75,은평구
62012,2018-03-06,27.83333333,은평구
62013,2018-03-07,30.66666667,은평구
62014,2018-03-08,17.27272727,은평구
62015,2018-03-09,35.83333333,은평구
62016,2018-03-10,47.60869565,은평구
62017,2018-03-11,61.79166667,은평구
62019,2018-03-13,51.58333333,은평구
62020,2018-03-14,27.33333333,은평구
62021,2018-03-15,21.20833333,은평구
62022,2018-03-16,14.16666667,은평구
62023,2018-03-17,31.04166667,은평구
62024,2018-03-18,57.54166667,은평구
62025,2018-03-19,31.375,은평구
62026,2018-03-20,16.25,은평구
62027,2018-03-21,10.79166667,은평구
62028,2018-03-22,43.375,은평구
62029,2018-03-23,71.16666667,은평구
62034,2018-03-28,55.83333333,은평구
62035,2018-03-29,63.91666667,은평구
62036,2018-03-30,70.29166667,은평구
62037,2018-03-31,58.29166667,은평구
62038,2018-04-01,70.125,은평구
62039,2018-04-02,72.95833333,은평구
62040,2018-04-03,69.79166667,은평구
62041,2018-04-04,12.54166667,은평구
62042,2018-04-05,4.416666667,은평구
62044,2018-04-07,53.66666667,은평구
62045,2018-04-08,26.0,은평구
62046,2018-04-09,40.16666667,은평구
62047,2018-04-10,50.79166667,은평구
62048,2018-04-11,63.41666667,은평구
62049,2018-04-12,48.34782609,은평구
62050,2018-04-13,32.17391304,은평구
62051,2018-04-14,19.79166667,은평구
62052,2018-04-15,69.08333333,은평구
62053,2018-04-16,34.66666667,은평구
62054,2018-04-17,56.0,은평구
62055,2018-04-18,63.54166667,은평구
62056,2018-04-19,81.5,은평구
62058,2018-04-21,64.54166667,은평구
62059,2018-04-22,33.04166667,은평구
62060,2018-04-23,8.958333333,은평구
62061,2018-04-24,6.833333333,은평구
62062,2018-04-25,30.79166667,은평구
62063,2018-04-26,45.25,은평구
62064,2018-04-27,59.5,은평구
62065,2018-04-28,63.125,은평구
62066,2018-04-29,54.66666667,은평구
62067,2018-04-30,82.41666667,은평구
62068,2018-05-01,62.95,은평구
62069,2018-05-02,39.55555556,은평구
62070,2018-05-03,27.9047619,은평구
62071,2018-05-04,46.80952381,은평구
62072,2018-05-05,43.16666667,은평구
62073,2018-05-06,14.44444444,은평구
62074,2018-05-07,42.58823529,은평구
62075,2018-05-08,26.41666667,은평구
62076,2018-05-09,29.52173913,은평구
62077,2018-05-10,47.17391304,은평구
62078,2018-05-11,69.29166667,은평구
62079,2018-05-12,35.38888889,은평구
62080,2018-05-13,37.26666667,은평구
62081,2018-05-14,88.79166667,은평구
62082,2018-05-15,75.26086957,은평구
62083,2018-05-16,31.18181818,은평구
62084,2018-05-17,12.53333333,은평구
62085,2018-05-18,8.1,은평구
62086,2018-05-19,9.52173913,은평구
62087,2018-05-20,7.428571429,은평구
62088,2018-05-21,20.75,은평구
62089,2018-05-22,37.47826087,은평구
62090,2018-05-23,56.05,은평구
62093,2018-05-26,74.0,은평구
62094,2018-05-27,69.25,은평구
62095,2018-05-28,47.125,은평구
62096,2018-05-29,43.70833333,은평구
62097,2018-05-30,47.875,은평구
62098,2018-05-31,42.625,은평구
62099,2018-06-01,36.875,은평구
62100,2018-06-02,38.375,은평구
62101,2018-06-03,30.25,은평구
62102,2018-06-04,40.5,은평구
62103,2018-06-05,44.58333333,은평구
62104,2018-06-06,46.45833333,은평구
62105,2018-06-07,46.375,은평구
62106,2018-06-08,34.16666667,은평구
62107,2018-06-09,38.20833333,은평구
62108,2018-06-10,9.208333333,은평구
62109,2018-06-11,8.458333333,은평구
62110,2018-06-12,14.91666667,은평구
62111,2018-06-13,30.20833333,은평구
62112,2018-06-14,29.16666667,은평구
62113,2018-06-15,13.13043478,은평구
62114,2018-06-16,19.91666667,은평구
62115,2018-06-17,48.54166667,은평구
62116,2018-06-18,48.2173913,은평구
62117,2018-06-19,39.95833333,은평구
62118,2018-06-20,44.20833333,은평구
62119,2018-06-21,39.29166667,은평구
62120,2018-06-22,37.625,은평구
62121,2018-06-23,41.20833333,은평구
62122,2018-06-24,63.625,은평구
62123,2018-06-25,60.20833333,은평구
62124,2018-06-26,44.43478261,은평구
62125,2018-06-27,29.08333333,은평구
62126,2018-06-28,25.5,은평구
62127,2018-06-29,40.625,은평구
62128,2018-06-30,45.25,은평구
62129,2018-07-01,9.458333333,은평구
62130,2018-07-02,10.08333333,은평구
62131,2018-07-03,13.2,은평구
62132,2018-07-04,21.20833333,은평구
62133,2018-07-05,22.52380952,은평구
62134,2018-07-06,6.458333333,은평구
62135,2018-07-07,7.666666667,은평구
62136,2018-07-08,9.916666667,은평구
62137,2018-07-09,10.33333333,은평구
62138,2018-07-10,21.25,은평구
62139,2018-07-11,28.83333333,은평구
62140,2018-07-12,23.54166667,은평구
62141,2018-07-13,20.91666667,은평구
62142,2018-07-14,20.875,은평구
62143,2018-07-15,21.25,은평구
62144,2018-07-16,23.25,은평구
62145,2018-07-17,28.83333333,은평구
62146,2018-07-18,35.29166667,은평구
62147,2018-07-19,24.83333333,은평구
62148,2018-07-20,35.29166667,은평구
62149,2018-07-21,31.54166667,은평구
62150,2018-07-22,25.20833333,은평구
62151,2018-07-23,31.04347826,은평구
62152,2018-07-24,42.04166667,은평구
62153,2018-07-25,32.26086957,은평구
62154,2018-07-26,39.83333333,은평구
62155,2018-07-27,42.54166667,은평구
62156,2018-07-28,33.25,은평구
62157,2018-07-29,16.95652174,은평구
62158,2018-07-30,9.666666667,은평구
62159,2018-07-31,16.2173913,은평구
62160,2018-08-01,31.16666667,은평구
62161,2018-08-02,43.13043478,은평구
62162,2018-08-03,46.2173913,은평구
62163,2018-08-04,27.91666667,은평구
62164,2018-08-05,27.875,은평구
62165,2018-08-06,32.70833333,은평구
62166,2018-08-07,21.70833333,은평구
62167,2018-08-08,26.16666667,은평구
62168,2018-08-09,24.08333333,은평구
62169,2018-08-10,18.08333333,은평구
62170,2018-08-11,16.16666667,은평구
62171,2018-08-12,15.91666667,은평구
62172,2018-08-13,31.29166667,은평구
62173,2018-08-14,25.125,은평구
62174,2018-08-15,27.08333333,은평구
62175,2018-08-16,20.08695652,은평구
62176,2018-08-17,14.66666667,은평구
62177,2018-08-18,18.13043478,은평구
62178,2018-08-19,23.79166667,은평구
62179,2018-08-20,43.08333333,은평구
62180,2018-08-21,24.54166667,은평구
62181,2018-08-22,24.40909091,은평구
62182,2018-08-23,13.04545455,은평구
62183,2018-08-24,9.958333333,은평구
62184,2018-08-25,26.45833333,은평구
62185,2018-08-26,18.66666667,은평구
62186,2018-08-27,9.619047619,은평구
62187,2018-08-28,12.56521739,은평구
62188,2018-08-29,15.30434783,은평구
62189,2018-08-30,26.25,은평구
62190,2018-08-31,26.125,은평구
62191,2018-09-01,18.29166667,은평구
62192,2018-09-02,14.5,은평구
62193,2018-09-03,18.625,은평구
62194,2018-09-04,19.45833333,은평구
62195,2018-09-05,32.95833333,은평구
62196,2018-09-06,40.79166667,은평구
62197,2018-09-07,28.375,은평구
62198,2018-09-08,23.79166667,은평구
62199,2018-09-09,21.75,은평구
62200,2018-09-10,14.70833333,은평구
62201,2018-09-11,14.75,은평구
62202,2018-09-12,17.08695652,은평구
62203,2018-09-13,20.13636364,은평구
62204,2018-09-14,21.41666667,은평구
62205,2018-09-15,16.45833333,은평구
62206,2018-09-16,42.625,은평구
62207,2018-09-17,31.04347826,은평구
62208,2018-09-18,38.86956522,은평구
62209,2018-09-19,43.08333333,은평구
62210,2018-09-20,16.625,은평구
62211,2018-09-21,9.333333333,은평구
62212,2018-09-22,34.08333333,은평구
62213,2018-09-23,31.625,은평구
62214,2018-09-24,16.43478261,은평구
62215,2018-09-25,12.66666667,은평구
62216,2018-09-26,8.25,은평구
62217,2018-09-27,8.875,은평구
62218,2018-09-28,13.2173913,은평구
62219,2018-09-29,14.58333333,은평구
62220,2018-09-30,20.70833333,은평구
62221,2018-10-01,18.82608696,은평구
62222,2018-10-02,27.68181818,은평구
62223,2018-10-03,23.41666667,은평구
62224,2018-10-04,19.125,은평구
62225,2018-10-05,10.91304348,은평구
62226,2018-10-06,7.208333333,은평구
62227,2018-10-07,27.95833333,은평구
62228,2018-10-08,21.20833333,은평구
62229,2018-10-09,23.58333333,은평구
62230,2018-10-10,22.5,은평구
62231,2018-10-11,18.16666667,은평구
62232,2018-10-12,22.875,은평구
62233,2018-10-13,32.25,은평구
62234,2018-10-14,37.75,은평구
62235,2018-10-15,67.375,은평구
62236,2018-10-16,46.0,은평구
62237,2018-10-17,32.95833333,은평구
62238,2018-10-18,15.20833333,은평구
62239,2018-10-19,22.0,은평구
62240,2018-10-20,41.91666667,은평구
62241,2018-10-21,36.04166667,은평구
62242,2018-10-22,52.375,은평구
62243,2018-10-23,59.25,은평구
62244,2018-10-24,36.76190476,은평구
62245,2018-10-25,36.54166667,은평구
62246,2018-10-26,38.63636364,은평구
62247,2018-10-27,30.54166667,은평구
62248,2018-10-28,15.91666667,은평구
62249,2018-10-29,18.20833333,은평구
62250,2018-10-30,23.91666667,은평구
62251,2018-10-31,21.58333333,은평구
62252,2018-11-01,31.75,은평구
62253,2018-11-02,40.25,은평구
62254,2018-11-03,49.2173913,은평구
62255,2018-11-04,40.70833333,은평구
62256,2018-11-05,58.95833333,은평구
62258,2018-11-07,74.875,은평구
62259,2018-11-08,9.791666667,은평구
62260,2018-11-09,46.20833333,은평구
62261,2018-11-10,81.95833333,은평구
62262,2018-11-11,68.625,은평구
62263,2018-11-12,33.95652174,은평구
62264,2018-11-13,39.08333333,은평구
62265,2018-11-14,38.95833333,은평구
62266,2018-11-15,49.83333333,은평구
62267,2018-11-16,57.375,은평구
62268,2018-11-17,35.2173913,은평구
62269,2018-11-18,31.41666667,은평구
62270,2018-11-19,61.36363636,은평구
62271,2018-11-20,46.54166667,은평구
62272,2018-11-21,35.25,은평구
62273,2018-11-22,26.16666667,은평구
62274,2018-11-23,22.0,은평구
62275,2018-11-24,23.625,은평구
62276,2018-11-25,51.7826087,은평구
62277,2018-11-26,64.43478261,은평구
62280,2018-11-29,73.26086957,은평구
62281,2018-11-30,60.33333333,은평구
62282,2018-12-01,41.65217391,은평구
62283,2018-12-02,45.54166667,은평구
62284,2018-12-03,35.91304348,은평구
62285,2018-12-04,35.45454545,은평구
62286,2018-12-05,27.5,은평구
62287,2018-12-06,40.25,은평구
62288,2018-12-07,25.54545455,은평구
62289,2018-12-08,24.43478261,은평구
62290,2018-12-09,21.66666667,은평구
62291,2018-12-10,29.86363636,은평구
62292,2018-12-11,38.625,은평구
62293,2018-12-12,50.625,은평구
62294,2018-12-13,42.95652174,은평구
62295,2018-12-14,29.625,은평구
62296,2018-12-15,53.08333333,은평구
62297,2018-12-16,51.45833333,은평구
62298,2018-12-17,77.91666667,은평구
62299,2018-12-18,43.82608696,은평구
62300,2018-12-19,47.20833333,은평구
62301,2018-12-20,52.60869565,은평구
62302,2018-12-21,69.625,은평구
62303,2018-12-22,81.33333333,은평구
62304,2018-12-23,55.04166667,은평구
62305,2018-12-24,20.54166667,은평구
62306,2018-12-25,31.66666667,은평구
62307,2018-12-26,54.625,은평구
62308,2018-12-27,29.54166667,은평구
62309,2018-12-28,37.375,은평구
62310,2018-12-29,42.45833333,은평구
62311,2018-12-30,29.25,은평구
62312,2018-12-31,39.875,은평구
62313,2019-01-01,33.08333333,은평구
62314,2019-01-02,30.16666667,은평구
62315,2019-01-03,34.09090909,은평구
62316,2019-01-04,53.33333333,은평구
62317,2019-01-05,65.83333333,은평구
62318,2019-01-06,41.5,은평구
62319,2019-01-07,48.5,은평구
62320,2019-01-08,44.17391304,은평구
62321,2019-01-09,52.66666667,은평구
62322,2019-01-10,54.43478261,은평구
62323,2019-01-11,71.83333333,은평구
62324,2019-01-12,82.875,은평구
62328,2019-01-16,47.125,은평구
62329,2019-01-17,42.70833333,은평구
62330,2019-01-18,51.91666667,은평구
62331,2019-01-19,87.95833333,은평구
62332,2019-01-20,71.66666667,은평구
62333,2019-01-21,44.33333333,은평구
62334,2019-01-22,65.5,은평구
62335,2019-01-23,73.91304348,은평구
62336,2019-01-24,40.83333333,은평구
62337,2019-01-25,56.25,은평구
62338,2019-01-26,48.91666667,은평구
62339,2019-01-27,35.58333333,은평구
62341,2019-01-29,67.66666667,은평구
62342,2019-01-30,54.16666667,은평구
62343,2019-01-31,83.91666667,은평구
62344,2019-02-01,38.66666667,은평구
62345,2019-02-02,58.41666667,은평구
62346,2019-02-03,34.69565217,은평구
62347,2019-02-04,77.70833333,은평구
62348,2019-02-05,88.08333333,은평구
62350,2019-02-07,67.54166667,은평구
62351,2019-02-08,29.375,은평구
62352,2019-02-09,37.41666667,은평구
62353,2019-02-10,41.20833333,은평구
62354,2019-02-11,42.81818182,은평구
62355,2019-02-12,59.33333333,은평구
62356,2019-02-13,41.625,은평구
62357,2019-02-14,55.125,은평구
62358,2019-02-15,36.625,은평구
62359,2019-02-16,59.54166667,은평구
62360,2019-02-17,35.79166667,은평구
62361,2019-02-18,39.5,은평구
62362,2019-02-19,44.66666667,은평구
62363,2019-02-20,60.33333333,은평구
62364,2019-02-21,73.75,은평구
62365,2019-02-22,63.70833333,은평구
62366,2019-02-23,48.125,은평구
62367,2019-02-24,60.33333333,은평구
62368,2019-02-25,85.79166667,은평구
62369,2019-02-26,51.875,은평구
62370,2019-02-27,70.31818182,은평구
62371,2019-02-28,81.875,은평구
62378,2019-03-07,60.625,은평구
62379,2019-03-08,44.47619048,은평구
62380,2019-03-09,45.39130435,은평구
62381,2019-03-10,45.5,은평구
62382,2019-03-11,74.16666667,은평구
62384,2019-03-13,51.26086957,은평구
62385,2019-03-14,46.0,은평구
62386,2019-03-15,59.29166667,은평구
62387,2019-03-16,41.95833333,은평구
62388,2019-03-17,37.20833333,은평구
62389,2019-03-18,43.75,은평구
62390,2019-03-19,63.86363636,은평구
62391,2019-03-20,82.04166667,은평구
62392,2019-03-21,34.16666667,은평구
62393,2019-03-22,40.58333333,은평구
62394,2019-03-23,25.41666667,은평구
62395,2019-03-24,28.04166667,은평구
62396,2019-03-25,50.25,은평구
62397,2019-03-26,65.08333333,은평구
62400,2019-03-29,43.66666667,은평구
62401,2019-03-30,37.29166667,은평구
62402,2019-03-31,44.70833333,은평구
62403,2019-04-01,27.41666667,은평구
62404,2019-04-02,34.13636364,은평구
62405,2019-04-03,39.45833333,은평구
62406,2019-04-04,36.75,은평구
62408,2019-04-06,60.33333333,은평구
62409,2019-04-07,39.875,은평구
62410,2019-04-08,41.08695652,은평구
62411,2019-04-09,24.7826087,은평구
62412,2019-04-10,8.19047619,은평구
62413,2019-04-11,27.52173913,은평구
62414,2019-04-12,56.5,은평구
62415,2019-04-13,53.33333333,은평구
62416,2019-04-14,41.41666667,은평구
62417,2019-04-15,57.91666667,은평구
62418,2019-04-16,52.375,은평구
62419,2019-04-17,40.56521739,은평구
62420,2019-04-18,46.59090909,은평구
62421,2019-04-19,43.33333333,은평구
62422,2019-04-20,52.75,은평구
62423,2019-04-21,36.5,은평구
62425,2019-04-23,86.125,은평구
62426,2019-04-24,61.25,은평구
62427,2019-04-25,40.22727273,은평구
62428,2019-04-26,10.95652174,은평구
62429,2019-04-27,18.86956522,은평구
62430,2019-04-28,20.70833333,은평구
62431,2019-04-29,20.91666667,은평구
62432,2019-04-30,37.625,은평구
62433,2019-05-01,70.33333333,은평구
62434,2019-05-02,54.26086957,은평구
62435,2019-05-03,72.41666667,은평구
62437,2019-05-05,72.875,은평구
62438,2019-05-06,38.375,은평구
62439,2019-05-07,51.41666667,은평구
62440,2019-05-08,60.16666667,은평구
62441,2019-05-09,53.375,은평구
62442,2019-05-10,72.33333333,은평구
62443,2019-05-11,71.08333333,은평구
62444,2019-05-12,62.125,은평구
62445,2019-05-13,56.91304348,은평구
62446,2019-05-14,42.60869565,은평구
62447,2019-05-15,67.20833333,은평구
62448,2019-05-16,67.41666667,은평구
62449,2019-05-17,50.08333333,은평구
62450,2019-05-18,32.90909091,은평구
62451,2019-05-19,15.55,은평구
62452,2019-05-20,43.68181818,은평구
62453,2019-05-21,59.25,은평구
62454,2019-05-22,62.29166667,은평구
62455,2019-05-23,78.16666667,은평구
62457,2019-05-25,80.625,은평구
62458,2019-05-26,39.16666667,은평구
62459,2019-05-27,26.04545455,은평구
62460,2019-05-28,24.83333333,은평구
62461,2019-05-29,52.29166667,은평구
62462,2019-05-30,49.25,은평구
62463,2019-05-31,23.58333333,은평구
62464,2019-06-01,38.91304348,은평구
62465,2019-06-02,36.66666667,은평구
62466,2019-06-03,38.69565217,은평구
62467,2019-06-04,30.27272727,은평구
62468,2019-06-05,62.04347826,은평구
62469,2019-06-06,63.43478261,은평구
62470,2019-06-07,14.38888889,은평구
62471,2019-06-08,27.61904762,은평구
62472,2019-06-09,40.71428571,은평구
62473,2019-06-10,10.13636364,은평구
62474,2019-06-11,15.0,은평구
62475,2019-06-12,31.95454545,은평구
62476,2019-06-13,34.22727273,은평구
62477,2019-06-14,34.86956522,은평구
62478,2019-06-15,37.25,은평구
62479,2019-06-16,16.47619048,은평구
62480,2019-06-17,28.95652174,은평구
62481,2019-06-18,41.68181818,은평구
62482,2019-06-19,39.33333333,은평구
62483,2019-06-20,28.9,은평구
62484,2019-06-21,28.89473684,은평구
62485,2019-06-22,9.956521739,은평구
62486,2019-06-23,9.75,은평구
62487,2019-06-24,18.04545455,은평구
62488,2019-06-25,28.72727273,은평구
62489,2019-06-26,28.04166667,은평구
62490,2019-06-27,23.26315789,은평구
62491,2019-06-28,41.91666667,은평구
62492,2019-06-29,25.90909091,은평구
62493,2019-06-30,33.66666667,은평구
62494,2019-07-01,36.54545455,은평구
62495,2019-07-02,31.82608696,은평구
62496,2019-07-03,32.33333333,은평구
62497,2019-07-04,28.19047619,은평구
62498,2019-07-05,32.34782609,은평구
62499,2019-07-06,24.20833333,은평구
62500,2019-07-07,15.05263158,은평구
62501,2019-07-08,8.304347826,은평구
62502,2019-07-09,8.222222222,은평구
62503,2019-07-10,7.555555556,은평구
62504,2019-07-11,6.375,은평구
62505,2019-07-16,44.33333333,은평구
62506,2019-07-17,57.4375,은평구
62507,2019-07-18,63.85,은평구
62508,2019-07-19,35.71428571,은평구
62509,2019-07-20,8.588235294,은평구
62510,2019-07-21,21.4375,은평구
62511,2019-07-22,42.2173913,은평구
62512,2019-07-23,26.27272727,은평구
62513,2019-07-24,25.75,은평구
62514,2019-07-25,24.9047619,은평구
62515,2019-07-26,19.2,은평구
62516,2019-07-27,21.38095238,은평구
62517,2019-07-28,15.7,은평구
62518,2019-07-29,16.75,은평구
62519,2019-07-30,18.625,은평구
62520,2019-07-31,17.60869565,은평구
